success,status_code,local_elapsed_ms,server_elapsed_ms,actual_elapsed_ms,covert_triggered,model_name,obfuscation_strategy,request_id,tag,is_sensitive,timestamp
True,200,626.5557320000426,624.1904830000067,624.1875719999825,False,distilgpt2,none,17,distilgpt2_fp17,,1765393091.026995
True,200,604.322793999927,601.9740670000147,601.9715740000038,False,distilgpt2,none,18,distilgpt2_fp18,,1765393091.653682
True,200,623.7865370000009,621.4609749999909,621.4580079999905,False,distilgpt2,none,19,distilgpt2_fp19,,1765393092.2581656
True,200,617.8397460000724,615.5239420000953,615.520929000013,False,distilgpt2,none,20,distilgpt2_fp20,,1765393092.8821394
True,200,632.5397670000257,630.2141349999602,630.2105920000258,False,distilgpt2,none,21,distilgpt2_fp21,,1765393093.500148
True,200,600.3316269999459,597.998447000009,597.99602399994,False,distilgpt2,none,22,distilgpt2_fp22,,1765393094.1328368
True,200,590.7067829998596,588.434161999885,588.4316149999904,False,distilgpt2,none,23,distilgpt2_fp23,,1765393094.7333007
True,200,631.5288719999899,629.1398209998533,629.1363779998846,False,distilgpt2,none,24,distilgpt2_fp24,,1765393095.3241823
True,200,617.5274750000881,615.1295510001091,615.1267800000824,False,distilgpt2,none,25,distilgpt2_fp25,,1765393095.9558604
True,200,620.5139539999891,618.1368750001184,618.1338030000916,False,distilgpt2,none,26,distilgpt2_fp26,,1765393096.5735328
True,200,623.361124999974,621.0539280000376,621.0508290000689,False,distilgpt2,none,27,distilgpt2_fp27,,1765393097.1942174
True,200,627.0184350000818,624.7493830001076,624.7466720001285,False,distilgpt2,none,28,distilgpt2_fp28,,1765393097.817723
True,200,606.3770680000289,604.0857369998776,604.083221999872,False,distilgpt2,none,29,distilgpt2_fp29,,1765393098.4448848
True,200,598.539123999899,596.2714110000888,596.269187000189,False,distilgpt2,none,30,distilgpt2_fp30,,1765393099.0514195
True,200,609.5058830001108,607.2059790001276,607.203373999937,False,distilgpt2,none,31,distilgpt2_fp31,,1765393099.6501393
True,200,623.4637120001025,621.1719370000992,621.1684869999772,False,distilgpt2,none,32,distilgpt2_fp32,,1765393100.259802
True,200,616.8119029998707,614.5055470001353,614.5026470001085,False,distilgpt2,none,33,distilgpt2_fp33,,1765393100.8834093
True,200,621.0427119999622,618.7181809998492,618.7149559998488,False,distilgpt2,none,34,distilgpt2_fp34,,1765393101.500361
True,200,619.0031010000894,616.6475809998246,616.6443419999723,False,distilgpt2,none,35,distilgpt2_fp35,,1765393102.1215558
True,200,626.6603599999598,624.329323999973,624.326038999925,False,distilgpt2,none,36,distilgpt2_fp36,,1765393102.7407012
True,200,619.1947620000064,616.8783850000636,616.8753950000792,False,distilgpt2,none,37,distilgpt2_fp37,,1765393103.3674963
True,200,618.3604199998172,616.0539320001135,616.0507640001924,False,distilgpt2,none,38,distilgpt2_fp38,,1765393103.9868362
True,200,597.7570439999909,595.4771359999995,595.4749319998882,False,distilgpt2,none,39,distilgpt2_fp39,,1765393104.6053374
True,200,593.3246269999017,591.0393740000472,591.0364740000205,False,distilgpt2,none,40,distilgpt2_fp40,,1765393105.203262
True,200,607.0913649998602,604.8280590000559,604.8249150001084,False,distilgpt2,none,41,distilgpt2_fp41,,1765393105.7967212
True,200,590.413898999941,588.0882680000923,588.0857800000285,False,distilgpt2,none,42,distilgpt2_fp42,,1765393106.4039478
True,200,617.869588999838,615.4480380000678,615.444676999914,False,distilgpt2,none,43,distilgpt2_fp43,,1765393106.9945147
True,200,598.1345909999618,595.8263979998719,595.8239919998505,False,distilgpt2,none,44,distilgpt2_fp44,,1765393107.6125286
True,200,619.7147620000578,617.3049569999876,617.3019319999185,False,distilgpt2,none,45,distilgpt2_fp45,,1765393108.2108228
True,200,624.3321169999945,621.9499810001707,621.9367420001163,False,distilgpt2,none,46,distilgpt2_fp46,,1765393108.830683
True,200,599.9267899999268,597.637554999892,597.6354489998812,False,distilgpt2,none,47,distilgpt2_fp47,,1765393109.4551954
True,200,615.7792050000808,613.4371219998229,613.4340730000076,False,distilgpt2,none,48,distilgpt2_fp48,,1765393110.055277
True,200,630.6345719999626,628.186481000057,628.1831720000355,False,distilgpt2,none,49,distilgpt2_fp49,,1765393110.6712277
